gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0.0,1,1,0.2222222222222222,1,0,2,1,1,1,1,1,1,0,0,3,0.01094527363184081,2390,0
1,0.0,0,0,0.2361111111111111,1,0,2,1,1,1,1,1,1,2,0,3,0.008955223880597002,2969,0
1,0.0,1,0,0.4861111111111111,1,0,0,2,2,2,0,0,0,0,0,3,0.4253731343283582,1752,0
0,0.0,1,1,0.8055555555555556,1,0,2,1,1,1,1,1,1,2,0,1,0.022388059701492536,357,0
1,0.0,0,0,0.013888888888888888,1,0,0,0,0,2,0,0,0,0,1,2,0.3208955223880597,4229,1
1,0.0,1,1,0.7222222222222222,0,1,0,0,2,2,2,2,0,2,0,3,0.31791044776119404,2212,0
0,0.0,0,0,0.9722222222222222,1,0,0,2,0,2,2,2,2,2,0,0,0.6104477611940298,4627,0
0,0.0,1,1,0.2638888888888889,1,2,2,1,1,1,1,1,1,2,1,0,0.0661691542288557,3952,0
1,1.0,0,0,0.013888888888888888,1,2,1,0,0,0,0,0,0,0,1,2,0.5587064676616916,5719,1
0,0.0,1,1,0.4861111111111111,1,0,1,2,0,2,2,2,2,0,1,2,0.882089552238806,3227,0
0,0.0,0,0,0.4444444444444444,1,2,1,0,0,2,0,2,2,0,1,2,0.826865671641791,2893,0
0,0.0,1,1,0.2361111111111111,1,0,0,2,0,0,2,0,0,0,1,1,0.3691542288557214,6372,0
0,0.0,1,1,0.9305555555555556,1,0,0,0,2,0,0,0,0,1,0,1,0.3213930348258706,2972,0
0,0.0,0,0,0.125,1,0,2,1,1,1,1,1,1,0,0,0,0.012437810945273632,903,0
1,0.0,0,1,0.4305555555555556,1,2,0,0,2,0,2,2,2,1,1,3,0.6089552238805971,2238,1
1,0.0,0,0,0.05555555555555555,1,2,1,2,0,0,0,2,0,0,0,2,0.7203980099502488,3165,0
1,1.0,1,1,0.8055555555555556,1,2,1,2,2,0,2,0,0,1,1,0,0.7124378109452736,4316,0
1,0.0,0,0,0.8333333333333334,1,0,0,2,0,2,2,2,2,1,0,3,0.6044776119402985,4057,0
1,0.0,0,0,0.8055555555555556,1,2,1,0,0,2,2,2,2,1,1,2,0.8597014925373135,5051,1
1,0.0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,3,0.012935323383084583,1485,0
0,0.0,1,1,0.375,1,0,2,1,1,1,1,1,1,2,0,3,0.01641791044776118,4568,0
1,1.0,1,1,0.9166666666666666,1,2,1,2,2,2,2,2,2,1,1,2,0.9751243781094527,5943,0
1,0.0,0,0,0.20833333333333334,1,2,1,2,0,0,0,2,0,0,1,0,0.6915422885572139,443,0
1,1.0,1,0,0.6527777777777778,1,2,1,0,0,2,0,2,2,0,1,2,0.8139303482587065,4115,1
0,0.0,0,0,0.5694444444444444,1,2,1,2,0,0,0,0,0,0,1,1,0.627363184079602,2776,0
1,0.0,1,0,0.8194444444444444,0,1,0,0,0,0,0,2,2,0,1,2,0.25920398009950246,2320,0
0,0.0,0,1,0.6944444444444444,1,0,1,0,0,0,0,0,0,2,0,1,0.5184079601990049,3063,0
1,0.0,1,1,0.2361111111111111,0,1,0,2,0,2,0,2,0,1,0,1,0.26069651741293537,5984,0
1,0.0,1,1,0.08333333333333333,1,0,0,2,0,0,0,0,0,0,1,2,0.3074626865671642,2548,0
1,1.0,1,0,0.7083333333333334,0,1,0,0,2,0,0,0,0,0,1,1,0.11144278606965173,844,0
1,0.0,0,0,0.6111111111111112,1,0,1,0,2,0,2,2,2,0,0,2,0.8189054726368159,3732,1
1,0.0,1,0,0.6805555555555556,1,0,1,0,2,0,0,2,0,0,1,1,0.6671641791044776,3652,0
1,0.0,0,0,0.027777777777777776,1,0,1,0,2,0,0,2,2,0,0,2,0.7701492537313434,1154,1
1,0.0,1,0,0.8194444444444444,1,2,0,2,0,0,2,0,2,1,1,3,0.5059701492537313,3490,0
1,1.0,0,0,0.6944444444444444,1,2,0,2,2,0,0,2,0,0,1,0,0.5184079601990049,2989,0
0,0.0,1,1,0.8194444444444444,1,0,2,1,1,1,1,1,1,2,0,3,0.02338308457711444,520,0
1,0.0,0,0,0.25,1,2,1,0,0,0,0,0,0,0,0,3,0.5562189054726369,698,0
1,0.0,0,0,0.1388888888888889,1,2,1,0,0,0,0,0,0,0,0,2,0.5651741293532339,5941,0
1,0.0,1,0,0.19444444444444445,1,0,0,0,0,0,0,0,0,1,0,2,0.26218905472636816,5164,0
1,0.0,0,0,0.4861111111111111,1,0,2,1,1,1,1,1,1,2,0,0,0.03184079601990049,5545,0
1,0.0,1,1,0.1111111111111111,1,0,0,0,0,0,0,0,0,1,1,3,0.25074626865671645,2985,0
1,0.0,1,1,0.25,1,0,2,1,1,1,1,1,1,1,0,0,0.017910447761194038,2986,0
0,0.0,1,1,0.8333333333333334,1,2,1,2,2,0,0,2,0,1,0,0,0.755223880597015,4791,0
0,0.0,0,0,0.013888888888888888,1,0,1,0,0,2,0,2,2,0,0,2,0.7577114427860697,6420,1
0,0.0,0,0,0.08333333333333333,1,0,2,1,1,1,1,1,1,2,0,3,0.012935323383084583,439,0
0,0.0,0,1,0.2638888888888889,1,2,0,2,2,0,2,2,0,0,1,3,0.5736318407960199,679,0
1,0.0,1,1,0.7361111111111112,1,2,0,2,2,0,2,0,0,1,0,0,0.4567164179104478,3026,0
1,1.0,1,0,1.0,1,2,1,2,2,2,0,2,2,2,1,0,0.9084577114427861,5985,0
0,0.0,1,0,0.8333333333333334,1,2,1,0,2,2,2,2,2,2,1,1,0.9208955223880597,5287,0
0,0.0,0,0,0.013888888888888888,1,0,0,0,0,0,0,2,0,0,1,1,0.3656716417910448,4558,1
0,0.0,0,1,0.18055555555555555,1,0,0,0,0,2,2,0,0,0,0,3,0.3502487562189055,5615,0
0,0.0,1,1,0.06944444444444445,1,0,1,0,0,0,0,0,0,0,0,1,0.5144278606965175,2781,0
1,0.0,0,0,0.013888888888888888,1,2,1,0,0,2,0,2,2,0,1,2,0.827860696517413,21,1
1,0.0,1,1,0.18055555555555555,1,0,1,0,0,2,0,2,2,0,0,2,0.7835820895522388,603,0
1,0.0,0,0,0.5138888888888888,1,2,0,2,2,2,2,2,2,1,1,0,0.7199004975124378,2914,0
1,0.0,1,0,0.8888888888888888,1,0,1,2,0,0,0,0,0,0,1,3,0.5502487562189055,4034,0
0,0.0,1,0,0.06944444444444445,1,2,0,0,0,2,2,2,0,0,0,0,0.49452736318407964,3038,1
0,0.0,1,0,0.8472222222222222,1,2,1,0,2,0,2,0,2,2,1,0,0.7572139303482587,4705,0
0,0.0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5099502487562189,5446,1
1,0.0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,1,3,0.005970149253731357,1343,1
1,0.0,0,0,0.3611111111111111,1,0,2,1,1,1,1,1,1,1,0,3,0.011442786069651727,4397,0
0,0.0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5069651741293533,5442,1
1,0.0,1,0,0.3333333333333333,1,0,2,1,1,1,1,1,1,2,0,3,0.014925373134328358,4078,0
1,0.0,1,0,0.2361111111111111,0,1,0,0,0,2,2,2,2,1,0,2,0.3616915422885572,6407,0
0,0.0,0,1,0.3611111111111111,0,1,0,0,0,2,0,0,0,0,1,3,0.11492537313432837,5942,0
1,0.0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5114427860696518,5449,1
1,1.0,1,0,0.5555555555555556,1,2,1,2,0,0,0,2,2,0,0,2,0.8318407960199005,3486,1
1,0.0,0,0,0.7222222222222222,1,2,1,0,2,2,0,2,2,0,1,2,0.8437810945273632,4473,0
0,0.0,0,0,0.013888888888888888,1,0,1,0,2,2,0,0,0,0,1,2,0.6373134328358209,6100,1
0,0.0,0,0,0.2916666666666667,0,1,0,2,0,0,2,0,0,2,0,3,0.16766169154228858,5869,0
0,0.0,1,0,0.9305555555555556,1,2,1,0,2,2,0,2,2,1,1,0,0.8701492537313433,5387,0
0,0.0,1,1,0.6111111111111112,1,0,0,2,0,0,2,0,0,0,0,0,0.3781094527363184,2062,0
1,0.0,1,1,0.9722222222222222,0,1,0,0,2,2,2,2,2,1,0,2,0.41890547263681593,3533,0
1,0.0,0,0,0.041666666666666664,1,0,1,0,0,0,0,2,0,0,0,2,0.6069651741293532,2325,1
1,0.0,1,1,0.7777777777777778,1,0,0,2,2,2,0,0,0,2,1,0,0.4134328358208955,2990,0
0,0.0,0,0,0.18055555555555555,1,2,1,0,0,0,0,0,2,0,1,2,0.6601990049751243,223,1
0,0.0,1,1,0.8055555555555556,1,2,1,2,2,0,0,0,2,0,1,0,0.7477611940298508,4516,1
0,0.0,1,1,0.5833333333333334,1,2,1,0,0,0,0,2,2,0,1,2,0.7557213930348259,3576,1
1,1.0,1,0,0.013888888888888888,0,1,0,0,0,0,0,0,0,0,0,2,0.06766169154228857,2148,1
0,0.0,1,1,0.6388888888888888,1,2,1,2,0,2,2,0,2,2,0,3,0.809950248756219,3929,0
0,0.0,1,1,0.875,1,0,0,2,0,0,0,0,0,2,1,0,0.32238805970149254,2804,0
1,0.0,0,0,0.1527777777777778,1,0,0,0,2,2,2,0,0,0,1,2,0.4243781094527363,5427,0
1,0.0,1,1,0.20833333333333334,1,2,0,0,0,2,2,0,0,0,1,0,0.41194029850746267,6259,0
1,0.0,1,0,1.0,0,1,0,2,2,2,2,2,2,2,1,2,0.4621890547263682,4013,0
0,0.0,0,0,0.4027777777777778,0,1,0,0,0,0,0,0,0,0,1,1,0.06815920398009952,5588,1
1,0.0,0,1,0.013888888888888888,1,0,0,0,0,2,0,0,0,0,0,2,0.3054726368159204,4054,1
0,0.0,1,1,0.08333333333333333,1,0,0,0,0,0,0,2,0,0,0,2,0.364179104477612,3075,0
1,0.0,1,1,0.875,1,2,1,0,2,0,0,0,2,1,1,2,0.727363184079602,4760,0
1,0.0,0,0,0.027777777777777776,1,0,1,0,0,2,0,0,2,0,1,2,0.6726368159203979,1154,1
0,0.0,1,1,0.25,1,2,2,1,1,1,1,1,1,2,0,3,0.06815920398009952,3641,0
0,0.0,1,0,0.5972222222222222,0,1,0,2,0,0,2,0,0,0,0,0,0.15671641791044777,916,0
0,0.0,0,0,0.20833333333333334,0,1,0,2,2,2,2,0,0,1,0,3,0.2751243781094527,5469,0
1,0.0,0,1,0.1388888888888889,1,2,1,0,0,0,0,2,2,0,0,2,0.7656716417910449,6397,1
1,0.0,1,1,0.7638888888888888,1,0,2,1,1,1,1,1,1,2,0,3,0.022388059701492536,330,0
1,0.0,0,1,0.6805555555555556,1,2,1,0,0,0,2,2,2,1,1,0,0.8194029850746268,4287,1
1,0.0,1,1,0.08333333333333333,1,0,0,0,2,2,0,0,0,0,1,3,0.3686567164179104,2818,1
1,0.0,1,1,0.9722222222222222,1,0,2,1,1,1,1,1,1,2,0,1,0.020895522388059716,843,0
1,1.0,0,0,0.027777777777777776,1,2,1,0,0,0,0,0,0,0,1,3,0.56318407960199,1007,1
1,1.0,1,0,0.875,0,1,0,2,0,0,2,0,0,1,0,0,0.17761194029850746,1939,0
0,0.0,0,0,0.3472222222222222,1,0,0,0,2,0,2,0,2,0,1,0,0.4731343283582089,1167,0
0,1.0,0,0,0.25,1,0,2,1,1,1,1,1,1,1,0,0,0.020895522388059716,3184,0
1,1.0,1,0,0.3888888888888889,1,2,1,0,2,0,2,2,2,0,1,2,0.8711442786069652,2591,0
0,1.0,0,0,0.7361111111111112,1,0,1,2,2,0,2,0,2,1,1,3,0.7810945273631841,4361,0
1,0.0,0,0,0.4861111111111111,1,0,1,0,2,2,0,2,2,1,1,0,0.8368159203980099,3134,1
1,0.0,0,0,0.013888888888888888,0,1,0,0,0,0,0,0,0,0,0,3,0.061194029850746255,2039,0
1,0.0,1,0,0.9722222222222222,1,2,1,2,2,2,2,2,2,1,0,1,0.9691542288557214,6000,1
1,0.0,0,0,0.027777777777777776,1,0,1,0,0,2,2,0,0,0,1,2,0.6129353233830845,938,1
0,0.0,1,0,0.3611111111111111,1,0,0,0,2,0,2,2,2,0,1,2,0.545273631840796,1562,0
0,0.0,0,0,0.4722222222222222,1,0,0,2,2,0,0,0,2,1,0,2,0.4587064676616915,1682,0
0,0.0,0,1,0.2638888888888889,1,0,2,1,1,1,1,1,1,2,0,3,0.022388059701492536,3401,0
1,0.0,0,0,0.20833333333333334,1,2,1,0,0,0,0,0,0,0,1,3,0.5746268656716418,255,1
0,0.0,1,1,0.8611111111111112,1,0,0,2,0,2,0,0,0,1,0,1,0.36318407960199006,2968,0
0,1.0,0,0,0.5833333333333334,1,2,1,0,2,2,0,2,2,0,1,0,0.8606965174129353,3679,1
0,0.0,0,0,0.125,1,0,0,2,2,0,0,2,2,0,1,2,0.5611940298507463,5533,1
1,0.0,0,0,0.3333333333333333,1,0,0,2,0,0,0,0,0,0,1,2,0.32736318407960197,507,0
1,1.0,1,0,0.9444444444444444,0,1,0,2,2,2,0,0,0,2,1,2,0.23582089552238808,2562,0
1,0.0,1,1,0.4305555555555556,1,0,0,0,0,2,2,0,0,0,0,3,0.3592039800995025,1123,0
0,0.0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,2,0,1,2,0.3781094527363184,4635,1
1,0.0,1,0,0.2916666666666667,1,2,1,0,0,2,2,2,2,0,1,2,0.8741293532338308,1883,1
0,0.0,1,0,0.875,1,0,1,0,2,0,0,2,2,1,1,2,0.7736318407960199,4989,0
0,1.0,0,0,0.027777777777777776,1,0,1,0,0,0,0,0,2,0,1,0,0.6119402985074627,1045,1
0,0.0,1,1,0.8472222222222222,0,1,0,0,2,2,2,2,2,2,1,0,0.42985074626865677,3223,0
0,0.0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,2,0.5014925373134329,5380,1
1,0.0,0,0,0.25,1,0,2,1,1,1,1,1,1,1,0,3,0.013930348258706454,3500,0
0,0.0,1,1,0.08333333333333333,1,0,2,1,1,1,1,1,1,1,0,1,0.007462686567164179,96,0
0,0.0,0,0,0.4583333333333333,1,2,1,0,2,0,0,2,2,0,1,2,0.8134328358208955,2884,0
1,0.0,0,0,0.2222222222222222,1,0,2,1,1,1,1,1,1,0,0,0,0.01990049751243781,2845,1
0,0.0,1,0,0.7777777777777778,1,0,1,0,0,2,2,2,2,0,1,2,0.800497512437811,4684,0
1,0.0,0,1,0.3194444444444444,1,0,2,1,1,1,1,1,1,1,0,3,0.01542288557213931,3935,0
1,0.0,0,0,0.125,1,0,1,0,0,2,0,0,0,0,1,2,0.5527363184079602,5540,0
0,1.0,1,0,0.19444444444444445,1,2,1,0,2,0,0,2,2,0,1,2,0.8154228855721394,663,1
1,0.0,1,1,0.20833333333333334,1,2,1,0,0,0,0,0,0,0,1,0,0.5636815920398011,204,1
1,0.0,0,0,0.06944444444444445,1,0,2,1,1,1,1,1,1,0,0,1,0.017910447761194038,6444,0
1,0.0,1,0,0.8472222222222222,1,2,1,2,2,0,0,2,2,0,1,2,0.8751243781094528,5139,0
1,0.0,1,1,0.9722222222222222,1,2,1,2,2,2,2,2,2,2,1,1,0.9781094527363183,6083,0
1,0.0,0,0,0.20833333333333334,1,2,1,2,0,0,0,2,2,0,1,2,0.8104477611940298,1015,0
1,0.0,1,1,0.1111111111111111,1,0,2,1,1,1,1,1,1,2,0,3,0.014427860696517405,548,0
0,0.0,1,1,0.1111111111111111,1,0,2,1,1,1,1,1,1,2,0,3,0.012437810945273632,1084,0
0,0.0,0,0,0.05555555555555555,0,1,0,2,0,0,0,0,0,0,1,3,0.10845771144278606,197,0
0,0.0,0,0,0.4722222222222222,1,0,0,2,2,0,0,0,0,1,0,3,0.3656716417910448,1459,0
1,0.0,1,0,0.9444444444444444,1,2,0,2,2,2,2,2,2,2,1,1,0.7218905472636815,5098,0
0,0.0,1,1,0.625,0,1,0,0,2,2,2,0,2,1,0,0,0.32587064676616917,1902,0
0,1.0,0,0,0.125,1,2,1,0,0,2,0,2,0,0,1,2,0.7149253731343284,6084,0
0,0.0,0,0,0.3055555555555556,1,2,0,2,0,0,2,0,0,0,1,3,0.4059701492537313,462,0
0,0.0,0,0,0.027777777777777776,1,0,2,1,1,1,1,1,1,0,0,3,0.020398009950248763,3492,0
1,0.0,1,0,0.9722222222222222,1,2,0,0,2,2,2,2,0,2,0,0,0.5442786069651742,4408,0
0,0.0,0,1,0.1388888888888889,1,2,0,2,0,2,2,0,2,1,0,1,0.5502487562189055,5468,0
1,0.0,0,0,1.0,1,2,0,2,0,2,2,2,2,2,0,1,0.6572139303482587,4908,0
0,0.0,1,1,0.6805555555555556,1,0,0,0,2,2,0,2,2,1,0,1,0.5945273631840796,3274,0
0,1.0,0,0,0.75,1,2,0,0,2,0,2,2,0,1,0,3,0.535820895522388,3323,0
0,0.0,0,0,0.9861111111111112,1,2,1,2,2,2,0,2,2,2,1,1,0.8805970149253731,5655,0
0,0.0,0,0,0.3055555555555556,1,0,2,1,1,1,1,1,1,1,1,3,0.009950248756218905,3514,0
0,0.0,1,1,0.6944444444444444,1,0,2,1,1,1,1,1,1,2,0,1,0.02288557213930349,138,0
0,0.0,1,1,0.5972222222222222,1,0,2,1,1,1,1,1,1,1,0,3,0.017412935323383085,6088,0
0,0.0,1,1,0.625,1,2,2,1,1,1,1,1,1,2,1,1,0.06368159203980098,320,0
1,1.0,0,0,0.8888888888888888,1,2,1,2,2,0,0,2,2,0,1,0,0.8482587064676617,5233,0
0,0.0,1,1,0.3194444444444444,1,2,2,1,1,1,1,1,1,2,0,3,0.055721393034825886,5066,0
0,0.0,1,0,0.9444444444444444,1,2,2,1,1,1,1,1,1,2,0,1,0.07512437810945274,1513,0
0,0.0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5233830845771144,5518,1
1,0.0,0,0,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,1,1,0.5129353233830846,620,1
1,0.0,0,0,0.3611111111111111,1,0,0,0,0,0,2,2,0,1,0,1,0.40995024875621894,921,0
1,0.0,1,0,0.7638888888888888,0,1,0,0,0,2,2,2,2,0,1,0,0.3611940298507462,2572,1
1,0.0,0,0,0.19444444444444445,1,0,2,1,1,1,1,1,1,0,1,2,0.017910447761194038,2585,0
1,0.0,1,0,0.9861111111111112,1,0,0,2,0,2,2,2,2,2,1,2,0.6398009950248756,4808,0
1,0.0,0,0,0.8888888888888888,1,2,0,2,2,2,2,2,0,1,0,2,0.6268656716417911,4615,0
0,0.0,0,0,0.09722222222222222,1,0,0,0,0,0,2,2,2,0,1,1,0.5223880597014925,3829,1
0,0.0,0,0,0.7916666666666666,1,0,0,2,2,2,2,2,0,2,1,1,0.5577114427860697,3561,0
0,0.0,1,0,0.18055555555555555,1,2,1,0,2,2,0,2,0,0,0,2,0.7547263681592039,393,1
0,0.0,1,1,0.041666666666666664,0,1,0,2,0,0,0,0,0,0,0,1,0.11393034825870646,6347,1
1,1.0,1,0,1.0,1,2,1,0,2,2,2,2,2,2,0,1,0.9099502487562189,5960,0
0,0.0,1,1,0.5555555555555556,1,2,1,0,2,2,0,2,0,0,1,1,0.7771144278606965,3353,0
1,0.0,1,0,0.19444444444444445,1,2,0,0,0,0,2,2,0,0,1,1,0.48109452736318403,6499,0
1,0.0,1,1,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,1,2,0.26119402985074625,6321,0
1,1.0,0,0,0.9166666666666666,1,2,1,0,2,2,2,2,2,1,0,1,0.9218905472636817,5745,1
0,0.0,1,0,0.5277777777777778,1,2,1,0,0,2,2,2,2,0,1,2,0.8631840796019901,3445,1
1,0.0,0,1,0.013888888888888888,0,1,0,0,0,0,0,0,0,0,1,2,0.07014925373134329,2153,1
1,0.0,0,0,0.3055555555555556,1,0,0,0,2,0,2,0,0,1,1,1,0.3671641791044776,360,1
1,0.0,0,0,0.06944444444444445,1,0,1,0,0,0,0,2,0,0,1,3,0.6154228855721392,3401,0
1,0.0,1,1,0.4027777777777778,1,2,0,2,0,0,2,2,0,1,0,0,0.5054726368159204,1560,0
1,0.0,1,1,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,3,0.5139303482587065,5454,1
0,0.0,0,0,0.041666666666666664,1,0,2,1,1,1,1,1,1,0,0,3,0.021393034825870634,5090,0
1,0.0,1,1,0.9861111111111112,1,0,2,1,1,1,1,1,1,2,0,1,0.014427860696517405,553,0
1,0.0,0,1,0.125,1,0,0,0,2,0,0,0,0,0,1,2,0.3169154228855722,4085,0
1,0.0,0,0,0.5972222222222222,1,2,1,0,2,0,0,2,2,0,1,2,0.8273631840796021,3855,1
0,0.0,0,0,0.6666666666666666,1,2,0,2,2,2,0,2,2,1,1,1,0.6487562189054726,3327,0
1,0.0,0,0,0.3611111111111111,1,2,1,2,2,0,0,0,0,0,1,1,0.6805970149253732,1839,0
0,0.0,0,0,0.125,1,0,2,1,1,1,1,1,1,0,0,0,0.018905472636815905,2017,0
1,0.0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,2,0,1,2,0.6223880597014925,6022,1
0,0.0,1,1,0.6388888888888888,1,0,2,1,1,1,1,1,1,2,0,1,0.011442786069651727,6461,0
1,0.0,0,0,0.027777777777777776,1,2,0,0,0,0,0,0,2,0,0,0,0.435820895522388,335,1
1,1.0,0,0,0.013888888888888888,1,2,1,0,0,0,0,0,0,0,1,2,0.5791044776119403,5824,1
1,0.0,1,1,0.8888888888888888,0,1,0,2,0,2,2,2,2,2,1,0,0.41592039800995023,3289,0
0,1.0,0,0,0.16666666666666666,1,2,1,0,2,0,0,2,0,0,1,2,0.7268656716417911,188,1
1,1.0,1,0,0.08333333333333333,1,0,1,0,0,2,0,2,2,0,1,2,0.7711442786069652,4731,1
0,0.0,1,0,0.8194444444444444,1,0,2,1,1,1,1,1,1,1,0,3,0.020895522388059716,488,0
0,0.0,0,0,0.09722222222222222,1,0,1,0,2,0,0,2,2,1,1,3,0.754228855721393,5115,0
0,1.0,1,0,1.0,1,2,0,2,2,2,0,2,2,2,1,1,0.6552238805970149,5002,0
1,1.0,0,0,0.2222222222222222,1,0,1,0,0,0,0,0,2,0,1,2,0.6019900497512438,399,0
1,0.0,1,0,0.3472222222222222,1,2,0,0,0,2,0,0,0,0,0,1,0.37114427860696514,741,0
0,0.0,1,0,0.4722222222222222,1,2,0,2,2,0,2,0,0,0,0,2,0.4417910447761194,1911,1
0,0.0,0,0,0.013888888888888888,1,2,1,0,0,0,0,0,0,0,1,2,0.5597014925373134,5721,1
0,0.0,1,1,0.1388888888888889,1,2,1,0,2,2,0,2,2,0,1,1,0.8343283582089551,132,1
1,0.0,1,0,0.3333333333333333,1,0,2,1,1,1,1,1,1,1,0,3,0.01840796019900499,4457,0
0,0.0,1,1,0.1388888888888889,1,2,0,2,2,0,0,2,0,1,0,2,0.517910447761194,5351,0
1,0.0,1,0,0.9583333333333334,1,0,0,2,2,0,0,0,0,1,1,1,0.3522388059701492,3262,0
1,0.0,0,0,0.7916666666666666,1,0,2,1,1,1,1,1,1,2,0,3,0.024875621890547265,226,0
1,0.0,1,1,0.6944444444444444,1,0,1,0,2,2,2,2,2,1,1,0,0.8472636815920399,4389,0
1,0.0,1,1,0.3888888888888889,0,1,0,2,0,2,2,2,0,1,0,3,0.32388059701492533,696,0
0,0.0,0,0,0.2222222222222222,1,0,0,2,0,0,0,0,0,0,1,2,0.31741293532338305,5836,1
1,0.0,0,0,0.3472222222222222,1,0,0,2,2,0,2,2,2,0,1,3,0.6044776119402985,1503,0
0,1.0,1,0,0.041666666666666664,1,0,1,0,2,0,0,0,0,0,1,0,0.5606965174129352,2025,0
1,0.0,1,0,0.8472222222222222,1,2,1,0,0,0,0,2,2,1,1,0,0.7786069651741293,4687,0
0,0.0,0,0,0.027777777777777776,1,0,2,1,1,1,1,1,1,0,0,3,0.01840796019900499,3341,0
1,0.0,1,1,0.7083333333333334,1,0,2,1,1,1,1,1,1,1,0,3,0.011442786069651727,6526,0
0,0.0,1,1,0.9861111111111112,1,0,0,2,0,2,0,2,2,2,0,1,0.5900497512437811,4617,0
0,0.0,1,1,0.2777777777777778,1,0,2,1,1,1,1,1,1,0,0,3,0.017910447761194038,3470,0
1,0.0,1,1,0.08333333333333333,1,0,2,1,1,1,1,1,1,0,0,1,0.01592039800995026,687,0
0,0.0,0,0,0.08333333333333333,1,0,2,1,1,1,1,1,1,0,0,3,0.019402985074626858,419,0
0,0.0,0,0,0.4027777777777778,1,2,0,2,2,0,2,0,0,0,0,3,0.48955223880597015,1349,0
1,0.0,0,0,0.5,1,0,2,1,1,1,1,1,1,2,1,1,0.0029850746268656786,5433,0
0,0.0,0,0,0.3888888888888889,0,1,0,0,0,2,0,0,0,0,1,3,0.11442786069651742,5978,0
0,0.0,1,0,0.09722222222222222,1,2,1,0,0,0,0,2,0,0,1,2,0.6791044776119403,4798,1
0,0.0,0,0,0.875,1,2,2,1,1,1,1,1,1,2,0,3,0.05920398009950248,1083,0
1,0.0,1,1,0.6666666666666666,1,2,2,1,1,1,1,1,1,2,0,3,0.052736318407960205,323,0
0,0.0,1,0,0.6805555555555556,1,0,2,1,1,1,1,1,1,1,0,0,0.021890547263681583,6329,0
1,1.0,0,0,0.375,1,2,1,0,2,0,0,0,0,0,1,2,0.6288557213930348,1749,1
1,0.0,1,0,1.0,1,2,0,2,2,2,2,2,2,2,0,1,0.7368159203980099,5328,0
1,0.0,1,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5064676616915423,5441,1
0,0.0,1,1,1.0,0,1,0,0,2,0,2,2,2,2,0,1,0.3522388059701492,3249,0
0,0.0,0,0,0.6527777777777778,0,1,0,2,2,0,2,0,0,1,0,1,0.21293532338308457,1339,0
0,0.0,0,0,0.013888888888888888,1,0,0,0,0,0,0,2,0,0,1,2,0.36218905472636814,4489,0
0,0.0,0,0,0.5,1,2,1,0,2,2,0,2,2,1,1,0,0.8611940298507462,3324,0
1,0.0,1,1,0.5972222222222222,0,1,0,0,2,0,0,0,0,0,0,1,0.10995024875621891,413,0
0,1.0,1,0,0.375,1,2,0,0,2,2,2,2,2,0,0,2,0.6527363184079601,1948,0
0,0.0,0,0,0.125,1,0,1,0,0,0,0,0,2,0,1,2,0.6099502487562188,5635,1
0,0.0,0,0,0.5277777777777778,1,2,1,0,0,2,2,2,2,0,1,2,0.8497512437810946,3404,0
0,1.0,0,0,0.4861111111111111,1,2,1,2,0,0,0,2,2,0,1,2,0.8039800995024875,3079,0
0,0.0,1,1,0.0,1,2,0,0,2,2,2,2,0,2,0,3,0.5482587064676616,0,0
0,0.0,1,0,0.8194444444444444,1,0,1,0,2,0,2,2,2,2,1,3,0.8139303482587065,4937,0
1,0.0,0,0,0.375,1,0,2,1,1,1,1,1,1,2,0,1,0.020895522388059716,4443,0
0,1.0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,0,2,0.2557213930348259,6208,0
1,0.0,0,0,0.09722222222222222,1,2,2,1,1,1,1,1,1,0,0,3,0.05223880597014925,1236,0
0,0.0,0,0,0.5,1,2,0,0,2,0,2,0,2,1,1,3,0.5218905472636817,2173,0
0,0.0,1,1,0.5694444444444444,1,2,1,2,2,0,0,2,0,0,1,0,0.7567164179104477,3334,0
0,0.0,0,0,0.18055555555555555,0,1,0,0,2,0,0,0,0,0,0,2,0.10845771144278606,3091,0
1,0.0,0,1,0.2638888888888889,1,0,2,1,1,1,1,1,1,2,0,1,0.025870646766169167,3950,0
0,0.0,1,0,0.8333333333333334,0,1,0,2,2,0,2,0,0,2,0,0,0.19353233830845773,1927,0
